_id,CD_DISCENTE,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,ANO_NASCIMENTO,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
114,350556,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
115,350453,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,PETROLINA,PE,BRA,PETROPOLIS,CARUARU,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
116,282588,2021,1,DIPLOMADO,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,COHAB I,BELO JARDIM,PE,M,1982,N,A0,"","",N
117,345941,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,CENTRO,BEZERROS,PE,M,1998,S,L2,ENSINO SUPERIOR,ENSINO MEDIO,N
118,350471,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,INDIANOPOLIS,CARUARU,PE,F,2004,N,A0,"",ENSINO SUPERIOR,N
119,338784,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,CEDRO,CARUARU,PE,M,1986,N,A0,"","",N
120,297652,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,PETROPOLIS,CARUARU,PE,M,1998,N,A0,"","",N
121,350641,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,RIACHAO,CARUARU,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
122,348664,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
123,340896,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO BENEDITO DO SUL,PE,BRA,CASA CAIADA,OLINDA,PE,M,2001,S,L6,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
124,348794,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO BENTO DO UNA,PE,BRA,CENTRO,SAO BENTO DO UNA,PE,M,2001,S,L2,ENSINO SUPERIOR,ENSINO MEDIO,N
125,350392,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO BENTO DO UNA,PE,BRA,CENTRO,SAO BENTO DO UNA,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
126,306278,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO JOAQUIM DO MONTE,PE,BRA,JUCÁ,BONITO,PE,F,1988,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
127,349598,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO JOSE DO EGITO,PE,BRA,BAIRRO PATRONA,TUPARETAMA,PE,M,2002,S,L13,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,S
128,351015,2021,1,DIPLOMADO,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO PAULO,SP,BRA,UNIVERSITARIO,CARUARU,PE,F,1997,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
129,349284,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1996,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
130,350437,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
131,305547,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SURUBIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1996,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
132,350531,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,1994,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
133,350174,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,UBERLANDIA,MG,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
134,280282,2021,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,VITORIA DE SANTO ANTAO,PE,BRA,LIDIA QUEIROZ,VITORIA DE SANTO ANTAO,PE,F,1995,N,A0,"","",N
135,346254,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,F,2002,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
136,350463,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
137,346107,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,AGRESTINA,PE,BRA,CENTRO,CUPIRA,PE,F,2003,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
138,350390,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BELO JARDIM,PE,BRA,TANCREDO NEVES,BELO JARDIM,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
139,350562,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BELO JARDIM,PE,BRA,SAO PEDRO,BELO JARDIM,PE,M,2001,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
140,344870,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BELO JARDIM,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,F,1994,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
141,350428,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BOM JARDIM,PE,BRA,CENTRO,BEZERROS,PE,F,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
142,346696,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BREJO DA MADRE DE DEUS,PE,BRA,CENTRO,BREJO DA MADRE DE DEUS,PE,F,2001,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ANALFABETO,N
143,346563,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,SANTO ANTONIO,BELO JARDIM,PE,F,2003,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
144,350434,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CENTRO,BEZERROS,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
145,344879,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,SAO FRANCISCO,CARUARU,PE,F,2000,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
146,344911,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,F,2000,N,A0,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
147,350091,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2001,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
148,351322,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,F,2002,S,L5,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
149,349013,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CIDADE ALTA,CARUARU,PE,F,2003,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
150,263939,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,M,1988,N,A0,"","",N
151,349581,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,M,1993,S,L10,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,S
152,344956,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
153,350497,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CENTRO,RIACHO DAS ALMAS,PE,F,1999,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
154,350476,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CENTRO,TORITAMA,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
155,350919,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CHA GRANDE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
156,349191,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CRUZILIA,MG,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
157,350452,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CUMARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,"",ENSINO SUPERIOR,N
158,350364,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,GARANHUNS,PE,BRA,BAIRRO SÃO SEBASTIÃO,AGUAS BELAS,PE,F,2001,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
159,350547,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,F,2004,N,A0,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
160,351039,2021,1,TRANSFERENCIA EXTERNA,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,GARANHUNS,PE,BRA,BOA VISTA,GARANHUNS,PE,M,2001,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
161,349294,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,GARANHUNS,PE,BRA,CENTRO,JUPI,PE,M,1996,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
162,350053,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
163,348508,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,JATAUBA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
164,346804,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,OLINDA,PE,BRA,PORTO DA MADEIRA,RECIFE,PE,F,2002,S,L5,"",SUPERIOR INCOMPLETO,N
165,344920,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
166,346157,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
167,348665,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L2,"",ENSINO MEDIO,N
168,346769,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,CAIUCA,CARUARU,PE,F,2000,S,L5,ENSINO SUPERIOR,ENSINO MEDIO,N
169,344900,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2003,N,A0,"",SUPERIOR INCOMPLETO,N
170,345704,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1998,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
171,345925,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,M,1995,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
172,308924,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1999,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
173,344930,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,SAO PAULO,SP,BRA,RENDEIRAS,CARUARU,PE,F,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
174,346028,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
175,350810,2021,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,2000,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
176,262465,2021,1,DIPLOMADO,AGRESTE,1004,DESIGN - CAA,ARAPIRACA,AL,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,1993,N,A0,"","",N
177,349691,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,ARCOVERDE,PE,BRA,CENTRO,ARCOVERDE,PE,M,2003,S,L1,ENSINO SUPERIOR,ENSINO SUPERIOR,N
178,350427,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,BARREIROS,PE,BRA,CENTRO,BARREIROS,PE,F,1996,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
179,349050,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,BELO JARDIM,PE,BRA,COHAB I,BELO JARDIM,PE,F,2003,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
180,349452,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,2001,S,L6,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
181,349453,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,2002,S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
182,350462,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
183,350132,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,BEZERROS,PE,BRA,SANTO ANTONIO,GRAVATA,PE,F,2003,S,L5,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
184,350591,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,BONITO,PE,BRA,PRADO,GRAVATA,PE,M,2001,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
185,349862,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,BREJO DA MADRE DE DEUS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
186,346173,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CAMPINA GRANDE,PB,BRA,CATOLE,CAMPINA GRANDE,PB,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
187,348835,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CANHOTINHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
188,234407,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,JOSÉ CARLOS DE OLIVEIRA,CARUARU,PE,F,1988,N,A0,"","",N
189,350560,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,AGAMENOM MAGALHAES,CARUARU,PE,F,1999,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
190,350444,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,VASSOURAL,CARUARU,PE,F,2001,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
191,350372,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,F,2001,N,A0,"",ENSINO FUNDAMENTAL INCOMPLETO,N
192,350066,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,BOA VISTA,CARUARU,PE,F,2001,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
193,350374,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,NOVA CARUARU,CARUARU,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
194,350502,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
195,350409,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,INDIANOPOLIS,CARUARU,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
196,348628,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,KENNEDY,CARUARU,PE,F,2004,S,L2,ENSINO SUPERIOR,ENSINO FUNDAMENTAL,N
197,280782,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,M,1996,N,A0,"","",N
198,350549,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,VASSOURAL,CARUARU,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
199,350557,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,UNIVERSITARIO,CARUARU,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
200,348574,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,SAO FRANCISCO,CARUARU,PE,M,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
201,350465,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
202,350068,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,RIACHAO,CARUARU,PE,M,2003,S,L5,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,N
203,348559,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,JOSE CARLOS DE OLIVEIRA,CARUARU,PE,M,2003,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
204,350481,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CENTRO,PESQUEIRA,PE,F,2003,N,A0,"",ENSINO SUPERIOR,N
205,349101,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
206,350571,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CENTRO,RIACHO DAS ALMAS,PE,F,2003,N,A0,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
207,348887,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CENTRO,SAO CAITANO,PE,F,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
208,349887,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CENTRO,SAO CAITANO,PE,M,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
209,350381,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CUMARU,PE,BRA,CENTRO,CUMARU,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
210,350405,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,CUPIRA,PE,BRA,CENTRO,CUPIRA,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
211,346160,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,ESCADA,PE,BRA,CENTRO,AMARAJI,PE,M,1994,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
212,348520,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,FEIRA NOVA,PE,BRA,ZONA RURAL,PASSIRA,PE,M,2002,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
213,350491,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,F,1993,N,A0,"",ENSINO SUPERIOR,N
214,350503,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,BOA VISTA,GARANHUNS,PE,F,2000,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
215,351002,2021,1,TRANSFERENCIA EXTERNA,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,M,1997,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
216,350439,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
217,350480,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
218,350403,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,IPUTINGA,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
219,343075,2021,1,TRANSFERENCIA EXTERNA,AGRESTE,1004,DESIGN - CAA,GRAVATA,PE,BRA,BOA VISTA,GRAVATA,PE,F,1999,N,A0,"","",N
220,350592,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,GRAVATA,PE,BRA,BAIRRO NOVO,GRAVATA,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
221,350449,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,GRAVATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1998,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
222,345731,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,JABOATAO DOS GUARARAPES,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,M,2002,S,L2,ENSINO SUPERIOR,ENSINO MEDIO,N
223,348988,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,JACOBINA,BA,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
224,350543,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
225,349115,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,MANAUS,AM,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1995,S,L6,"",SUPERIOR INCOMPLETO,N
226,349853,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,NATAL,RN,BRA,ENGENHO DO MEIO,RECIFE,PE,F,2002,S,L1,"",ENSINO MEDIO,N
227,316217,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,NAZARE DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1998,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
228,349824,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,OURICURI,PE,BRA,CENTRO,OURICURI,PE,M,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
229,349290,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,PALMARES,PE,BRA,PETRÓPOLIS,CARUARU,PE,M,2001,S,L6,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
230,341802,2021,1,SISU,AGRESTE,1004,DESIGN - CAA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1996,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
